combination,pairs_count,score,best_weighting,mean_balance,median_balance,std_balance,mean_mdd,worst_mdd,mean_sharpe,mean_sortino,mean_calmar,mean_ulcer,mean_var95,mean_cvar95,mean_omega,mean_cagr,median_cagr,prob_profit,prob_2x,prob_ruin,p5,p50,p95,p99
TRXUSDT + TONUSDT + DOGEUSDT,3,-48.70019971992874,risk_parity,2634.9923403039165,2642.0921065551256,127.74946748577652,-0.7362117171727279,-0.8040471384785951,-198.78977115409,-237.7768451182293,-1.3587077917634733,0.4941207545790578,-0.002813438296430896,-0.0034043092265580695,0.045968097493336614,-1.0,-1.0,0.0,0.0,1.0,2383.4244485788445,2642.0921065551256,2807.7491186371662,2876.087123652991
TRXUSDT + TONUSDT + AAVEUSDT,3,-59.78821182437808,risk_parity,2531.5339181829936,2541.4417791476108,120.27946029246559,-0.7465479494916094,-0.7960981989747576,-253.645362071401,-293.12166988189716,-1.3398404071932,0.503611874393095,-0.002781857798573247,-0.0033257198939060846,0.030943405849057987,-1.0,-1.0,0.0,0.0,1.0,2276.184047865827,2541.4417791476108,2704.5715599174846,2751.1465486323245
TRXUSDT + TONUSDT + HBARUSDT,3,-65.05159838329428,risk_parity,1742.2804249792039,1757.179610414134,83.78276712394585,-0.8254953532565625,-0.8615692712546297,-289.9962738446698,-318.681701797633,-1.2115178443821677,0.5764035525017366,-0.003274850692319545,-0.0038271302445720395,0.014252477448668662,-1.0,-1.0,0.0,0.0,1.0,1583.0976546389954,1757.179610414134,1853.5228647946306,1891.041629108521
TRXUSDT + DOGEUSDT + AAVEUSDT,3,-41.87917499417791,equal,3651.6701653158443,3669.1730984375745,181.0594596690464,-0.6346231527288121,-0.7208319052083134,-152.44099843634885,-204.42164582079033,-1.5769860414713595,0.41254085422727554,-0.0024447155150700774,-0.00300917840115989,0.10625848134559271,-0.999999999999929,-0.9999999999999618,0.0,0.0,1.0,3302.1444605560882,3669.1730984375745,3904.1641238467314,3978.029315384847
TRXUSDT + DOGEUSDT + HBARUSDT,3,-50.83121148193646,equal,2368.7161279902452,2384.7425339788224,114.69673014809051,-0.7628509692683475,-0.8173031068667025,-202.65771552929994,-248.2149121814468,-1.3111647343235078,0.5175869874277543,-0.002979533507967515,-0.003478617316976618,0.046920830148455286,-1.0,-1.0,0.0,0.0,1.0,2154.7967173067914,2384.7425339788224,2526.7315567247706,2572.6367355744223
TRXUSDT + AAVEUSDT + HBARUSDT,3,-62.247260864009846,risk_parity,2237.1341335223337,2249.366396072365,100.63228503304212,-0.7759890870500107,-0.8186939793740498,-272.7779725152148,-305.155981821967,-1.2888916321185355,0.5292461120371752,-0.002916744329669667,-0.0034031737093420853,0.019139828600374,-1.0,-1.0,0.0,0.0,1.0,2006.2922108544474,2249.366396072365,2377.6210015360953,2412.9675499561954
LTCUSDT + ARBUSDT + BTCUSDT,3,-46.68962616538573,equal,4978.846848529194,5007.749786137355,215.85370651615338,-0.5020050312931627,-0.6047676710479777,-164.97923733408078,-229.13851068377167,-1.9955005822687295,0.3152527718198054,-0.0019997875998357157,-0.0025325768804366424,0.12619710723003474,-0.9999999999999766,-0.9999999999999909,0.0,0.0,0.474,4489.977975287759,5007.749786137355,5251.308392153091,5326.44027746095
LTCUSDT + ARBUSDT + AVAXUSDT,3,-62.307740800896774,risk_parity,3280.464403676756,3319.8301807602593,173.49879570464444,-0.6717761640982176,-0.7495708812417289,-239.6161372020311,-306.3237753128623,-1.4895459129685553,0.44113524991870307,-0.0018548584903029144,-0.002340488037209151,0.08379814044173688,-1.0,-1.0,0.0,0.0,1.0,2907.4950856339215,3319.8301807602593,3476.2515554418433,3541.7459861201287
LTCUSDT + ARBUSDT + DOGEUSDT,3,-53.8792641891592,equal,2667.1536321513395,2690.2786242013894,153.39429596882462,-0.7332235953349636,-0.7971748819731919,-186.37327062025923,-263.789113674441,-1.364428226679311,0.4915220133562084,-0.0020717437360747945,-0.002648544427179483,0.15887110546665775,-1.0,-1.0,0.0,0.0,1.0,2366.40592901852,2690.2786242013894,2864.261685519333,2948.3499818578935
LTCUSDT + ARBUSDT + TONUSDT,3,-105.44996952709651,risk_parity,897.675604471688,907.1115065570073,53.80924435013755,-0.9101647171960856,-0.9364911832516388,-449.961846942506,-519.4988095525725,-1.0987403429296168,0.6711395907451423,-0.001996744200775825,-0.0024535434063300194,0.03516224125860562,-1.0,-1.0,0.0,0.0,1.0,800.7778273440165,907.1115065570073,971.5211173547052,999.086461756207
LTCUSDT + BTCUSDT + AVAXUSDT,3,-34.736475124188125,risk_parity,5865.786144084248,5909.377767787433,230.47142367964008,-0.41347670253749996,-0.5593433847288393,-115.80328263636042,-169.6748783538643,-2.425434283930376,0.2549322185258761,-0.001772583261412055,-0.002267603747391571,0.18687525096853813,-0.9999999866646649,-0.9999999902151815,0.0,0.0,0.004,5351.946714562269,5909.377767787433,6145.789427735069,6245.545591170444
LTCUSDT + BTCUSDT + TONUSDT,3,-47.87395317784956,risk_parity,4870.0907067388,4908.056420253997,192.55665279852835,-0.5127631189181974,-0.6205590792775159,-179.5761384937673,-235.00069796963206,-1.9528160571965205,0.3231039994819937,-0.0019655595777528334,-0.002522146710308731,0.09979434344646865,-0.9999999999999938,-0.9999999999999964,0.0,0.0,0.81,4448.692591149594,4908.056420253997,5106.58238348374,5181.44663481386
LTCUSDT + ARBUSDT + HBARUSDT,3,-90.41062311365452,risk_parity,17.003267777776113,17.175661944057644,1.7717559659355953,-0.9982980610685397,-0.9990252205456323,-392.39069448093784,-438.6828551789666,-1.0017048720775763,0.8747695731403846,-0.0022652816540488143,-0.0027849671847571555,0.029661456152176687,-1.0,-1.0,0.0,0.0,1.0,13.866035422787355,17.175661944057644,19.516059857276502,20.51534722401807
LTCUSDT + ARBUSDT + AAVEUSDT,3,-73.69807553752402,risk_parity,4.6897113910407295,4.74106965733476,0.6133014900683297,-0.9995307192645809,-0.999698569714061,-318.6991745442693,-353.475187973158,-1.000469504834919,0.896786662458064,-0.0019347513315207798,-0.002586909121263779,0.058070484000177426,-1.0,-1.0,0.0,0.0,1.0,3.6331816136217188,4.74106965733476,5.663703159761691,5.942577200529857
LTCUSDT + BTCUSDT + DOGEUSDT,3,-29.689525450165842,equal,6017.155268671795,6058.365846417042,271.24760599075415,-0.39865017040383993,-0.5072215857508148,-90.38159553707044,-144.52793833333243,-2.519210234368867,0.24506950107710623,-0.0019613748867588674,-0.0025032440853770613,0.27393223528574273,-0.9999999604836912,-0.9999999765755545,0.0,0.0,0.006,5414.8947965103835,6058.365846417042,6343.197376218311,6495.199924927486
LTCUSDT + BTCUSDT + AAVEUSDT,3,-45.963224598574634,equal,4990.801216022101,5026.8473135787335,203.96741032401806,-0.5007698116045737,-0.6217277378823113,-157.5758446007748,-225.525091218476,-2.000052158002523,0.3143560328078446,-0.002049579941236672,-0.002567117733484581,0.14208274353687128,-0.9999999999999782,-0.9999999999999891,0.0,0.0,0.44,4586.71978517212,5026.8473135787335,5248.5580955235855,5319.340597861856
LTCUSDT + BTCUSDT + HBARUSDT,3,-55.058626989156366,risk_parity,4119.839160299895,4151.639481564354,182.51036549839588,-0.587697193474658,-0.6908056159672024,-220.01215126859518,-270.54561868922866,-1.7031023244425387,0.3766004712029456,-0.0021604425167440254,-0.002661720274781116,0.052542499575022404,-1.0,-1.0,0.0,0.0,1.0,3716.4504388231803,4151.639481564354,4315.991707986539,4406.156306998047
LTCUSDT + AVAXUSDT + TONUSDT,3,-64.34667427569269,risk_parity,2832.393397811437,2858.4296928085614,145.28577439512742,-0.716577530956299,-0.7837788708162327,-251.39488870450236,-316.19190512736947,-1.3960838677944836,0.47739013743426895,-0.0020238326860509198,-0.002555680388766775,0.07454222331873238,-1.0,-1.0,0.0,0.0,1.0,2523.7620739920485,2858.4296928085614,3019.0714217764285,3066.543922345443
LTCUSDT + AVAXUSDT + DOGEUSDT,3,-37.801488837323156,equal,3340.2620066094987,3359.0106768703845,201.09697687547242,-0.6661414471187412,-0.7469207953295092,-118.223973945742,-183.9301034650611,-1.5025228258389043,0.4370143947119841,-0.0023538783959717573,-0.003014766739087948,0.22815234284007155,-0.9999999999999952,-0.9999999999999987,0.0,0.0,1.0,3016.347929731279,3359.0106768703845,3631.254537762163,3791.132803789315
LTCUSDT + AVAXUSDT + AAVEUSDT,3,-61.130758284958524,risk_parity,3282.3054397513497,3309.274206300684,168.58459398062448,-0.6716064561923653,-0.7486815662436523,-235.64153539563134,-300.43717380620086,-1.4898747011627087,0.44100847447573116,-0.001878461737724236,-0.0023810523245945004,0.08619464638383471,-1.0,-1.0,0.0,0.0,1.0,2927.4413039693336,3309.274206300684,3490.5506512060906,3573.58654189763
LTCUSDT + AVAXUSDT + HBARUSDT,3,-69.92863731479507,risk_parity,2121.918921363708,2145.989042872229,109.86741374647204,-0.7876201003113434,-0.8272431980745375,-290.3377360743157,-343.47778869616826,-1.269891064519184,0.539760466080537,-0.0022540704101852195,-0.00275246131364291,0.03893670647648577,-1.0,-1.0,0.0,0.0,1.0,1886.6282230253767,2145.989042872229,2256.879837719816,2319.915589232742
LTCUSDT + TONUSDT + DOGEUSDT,3,-60.09575118255161,risk_parity,2504.497872310534,2536.3401026367674,137.8024335804658,-0.7494285901180383,-0.7975430367148003,-236.2702759534775,-294.6844203316352,-1.3347910993197907,0.5058398129744156,-0.0019262858591122868,-0.0024779142366508178,0.07967659402829526,-1.0,-1.0,0.0,0.0,1.0,2202.984014537867,2536.3401026367674,2681.737866271018,2724.439919542309
LTCUSDT + TONUSDT + AAVEUSDT,3,-104.43126477446832,risk_parity,894.2316689512315,906.4606388205768,62.03328437947198,-0.9105041766481943,-0.9352597458652577,-444.72325063690437,-514.4037854054386,-1.0983433716521176,0.6715104873655859,-0.002011493889855621,-0.0024965056948259693,0.03632890211300049,-1.0,-1.0,0.0,0.0,1.0,766.6594837861423,906.4606388205768,972.0946818669743,996.4240486759289
LTCUSDT + TONUSDT + HBARUSDT,3,-110.34863842997875,risk_parity,420.4751509789113,424.02851182061204,28.19663183382582,-0.9579061749850823,-0.9688122815538588,-490.2981866521145,-542.7690656586186,-1.0439526226484268,0.7434782824734137,-0.002418643568170538,-0.002886067145816656,0.01729828271848281,-1.0,-1.0,0.0,0.0,1.0,367.81703811398336,424.02851182061204,459.53083818771967,470.2859435986962
LTCUSDT + DOGEUSDT + AAVEUSDT,3,-54.805959694481,equal,2687.0653787141855,2703.5534080075176,153.99747403924414,-0.7312719750031265,-0.7920233607998629,-184.8991322300417,-268.4431728204592,-1.368079758218359,0.4898775097761501,-0.00209927197761278,-0.002643327008694624,0.16977401857862662,-1.0,-1.0,0.0,0.0,1.0,2391.4848292366364,2703.5534080075176,2900.665740592391,3031.4243338338624
LTCUSDT + DOGEUSDT + HBARUSDT,3,-66.22143792582978,equal,1283.327514990662,1292.225246006108,80.32414806224708,-0.871560531750851,-0.9055728918709663,-255.18332935514815,-324.0022253354688,-1.1474641724558219,0.6241518419652691,-0.0026384796603043307,-0.003202728873948998,0.07025196629425585,-1.0,-1.0,0.0,0.0,1.0,1125.466304524709,1292.225246006108,1392.6911929202442,1441.5366947407736
ARBUSDT + BTCUSDT + AVAXUSDT,3,-40.631914646212756,equal,4055.648145058128,4068.4807673476425,185.73198230965767,-0.5942508418209662,-0.6620221600336088,-146.42495718152549,-198.42145013893173,-1.6843918554049455,0.38151139854160454,-0.002572091763504276,-0.0031715454315887365,0.11829426553789048,-0.9999999999999568,-0.9999999999999798,0.0,0.0,1.0,3681.7536311575686,4068.4807673476425,4317.074979656676,4377.2388502615195
ARBUSDT + BTCUSDT + TONUSDT,3,-57.35582283288463,risk_parity,3045.5737449767744,3061.7747268879666,140.21254808599448,-0.6951111679151165,-0.7577344574747138,-240.18781856014883,-281.36021116304,-1.4391940156477134,0.46024479304054255,-0.0027603932624480345,-0.0034226319253423416,0.037827165395300726,-1.0,-1.0,0.0,0.0,1.0,2782.3452924096414,3061.7747268879666,3239.114153501044,3313.8744253195673
ARBUSDT + BTCUSDT + DOGEUSDT,3,-37.03927769144746,equal,4883.809715884641,4903.538335346311,212.20408218217665,-0.5115975615519576,-0.6369759647665824,-123.34359794516503,-180.8857933519669,-1.9578938023734036,0.3213436267344511,-0.0022918068222205555,-0.002794979633358423,0.17461768833182906,-0.9999999999730097,-0.9999999999858854,0.0,0.0,0.706,4502.969407448538,4903.538335346311,5180.5761042119,5276.36857977994
LTCUSDT + AAVEUSDT + HBARUSDT,3,-85.83827527135635,risk_parity,17.295481200452883,17.36889384293199,1.6664022839299408,-0.9982689091259617,-0.9987713244696301,-374.3730777777901,-415.8359754376262,-1.0017341206951156,0.874571965712215,-0.0022591919166833094,-0.00281062226740547,0.03010160426982284,-1.0,-1.0,0.0,0.0,1.0,14.128416547029397,17.36889384293199,19.77907577325905,20.637070998958144
ARBUSDT + BTCUSDT + AAVEUSDT,3,-51.65692367700403,equal,4063.8932576958973,4093.9922830271075,170.03277715762647,-0.5933446060285326,-0.6585592951247433,-192.06485091707012,-253.53455931397713,-1.686698706044286,0.38092956264283906,-0.00239374143208443,-0.002921190701068145,0.089307991397645,-1.0,-1.0,0.0,0.0,1.0,3713.485274631628,4093.9922830271075,4288.33931947831,4371.229283436854
ARBUSDT + BTCUSDT + HBARUSDT,3,-60.78641297783384,equal,2794.9135489547784,2816.4156871140203,119.52495590808465,-0.7201652450452052,-0.7697843705243123,-255.4386387212085,-298.32872992626255,-1.3889454551835916,0.4802980362909176,-0.0029102344373612035,-0.003420051960728772,0.031243191478145124,-1.0,-1.0,0.0,0.0,1.0,2578.2360721259724,2816.4156871140203,2948.926951865385,2998.100497951842
ARBUSDT + AVAXUSDT + TONUSDT,3,-79.2240020069277,equal,921.0667492213869,923.8874918924914,55.09228634614936,-0.9077725304134507,-0.9279829113175418,-322.99549347708285,-388.4018800524951,-1.1016380158706836,0.6680999993793375,-0.0032700006447507956,-0.003925600072123067,0.03328992193736997,-1.0,-1.0,0.0,0.0,1.0,827.2531834625532,923.8874918924914,1004.82105887208,1037.6675817715325
ARBUSDT + AVAXUSDT + DOGEUSDT,3,-43.66965717421529,equal,2368.679204658318,2378.9380356141764,155.22938196503281,-0.763108384105582,-0.8111394009202153,-146.89264492013638,-212.48360430396653,-1.3109674456278404,0.5179548550262606,-0.002690715404235638,-0.0033905386155499164,0.1548210006082962,-1.0,-1.0,0.0,0.0,1.0,2077.192454836428,2378.9380356141764,2604.860552063439,2702.829042581571
ARBUSDT + AVAXUSDT + AAVEUSDT,3,-67.34743386952638,equal,1763.2035469650527,1771.4609749013455,105.62853944777345,-0.823556806962687,-0.8680551052282992,-246.11034762180125,-330.22756450400476,-1.2144428967110636,0.5746121425736102,-0.00273665533690875,-0.0033404526980196107,0.08016706586693009,-1.0,-1.0,0.0,0.0,1.0,1563.1015898188784,1771.4609749013455,1911.7122310575685,1984.4838253189837
ARBUSDT + AVAXUSDT + HBARUSDT,3,-75.94542959059709,equal,937.4433260530632,944.7736155252024,61.499020263074854,-0.9061326491094516,-0.9303251272534104,-301.36517494041567,-372.048334924664,-1.103641904328386,0.6659049338811792,-0.003293187587403633,-0.003877091313875747,0.03767486565582318,-1.0,-1.0,0.0,0.0,1.0,823.2451713438298,944.7736155252024,1024.7349488616103,1074.4911710678161
ARBUSDT + TONUSDT + DOGEUSDT,3,-73.82318408518631,equal,839.7250157220941,846.9320317616019,54.2608515403646,-0.9159249965703914,-0.9355905352057166,-302.1611113979005,-361.2574935350014,-1.0918307101192348,0.678954151861407,-0.002972728330446631,-0.003637806069049817,0.044725227648506845,-1.0,-1.0,0.0,0.0,1.0,738.9874166215808,846.9320317616019,915.1206212911104,935.9400337456519
ARBUSDT + TONUSDT + AAVEUSDT,3,-121.09093688325515,risk_parity,255.96081228641788,258.43573174459175,17.48383191621962,-0.9743708594402968,-0.9803299456560207,-541.0063582776551,-595.7487623431134,-1.0263065830865714,0.7773270461682407,-0.0027975376485579913,-0.003313230633903052,0.016892385702421683,-1.0,-1.0,0.0,0.0,1.0,221.90654479874036,258.43573174459175,279.7237475560853,287.8280634184747
ARBUSDT + DOGEUSDT + AAVEUSDT,3,-61.92113271399337,equal,1792.9585272994436,1808.45770110017,108.8542237383374,-0.8206102563097498,-0.8643257447284188,-226.51870329943833,-303.15491687063354,-1.2188176234692647,0.5715038150694809,-0.00245326200874461,-0.00303196105593719,0.10838677861992035,-1.0,-1.0,0.0,0.0,1.0,1580.4383692963588,1808.45770110017,1950.4728276694113,2010.9843142760735
ARBUSDT + TONUSDT + HBARUSDT,3,-125.17265182513093,risk_parity,70.02290044845228,70.31339413645406,5.125605466387875,-0.9929850646117775,-0.994771412148855,-579.1792537127242,-614.341685177445,-1.0070647616002,0.836968721007051,-0.003503140488430971,-0.004049549314798421,0.0071088878018002255,-1.0,-1.0,0.0,0.0,1.0,61.20528314378978,70.31339413645406,77.93242317302605,79.96817991170909
ARBUSDT + DOGEUSDT + HBARUSDT,3,-70.6232114673213,equal,855.3204057209198,860.3105182518817,56.297336445909096,-0.9143697747867554,-0.9410478593769576,-284.50312635094343,-345.2890951526969,-1.0936908020753309,0.676330328391078,-0.003011239652277364,-0.0036142574517129015,0.04848653439401454,-1.0,-1.0,0.0,0.0,1.0,756.0212736240851,860.3105182518817,935.2891016073032,953.8250666056067
BTCUSDT + AVAXUSDT + TONUSDT,3,-46.354266451433446,risk_parity,2859.2430207008506,2882.8869826072787,150.99447608142214,-0.7137682159182814,-0.7912506894786694,-183.26427803300658,-226.23862014611066,-1.4016319586818804,0.47515052798708285,-0.002988157752807104,-0.0038404969084321655,0.060733084327178465,-1.0,-1.0,0.0,0.0,1.0,2552.3578569718275,2882.8869826072787,3056.2733564215937,3149.427689545038
BTCUSDT + AVAXUSDT + DOGEUSDT,3,-28.19979254521189,risk_parity,5238.130433639722,5254.974034727463,245.6524224175639,-0.47655826140380364,-0.5587660177735864,-86.51916845310214,-136.8747650391372,-2.1038016550492666,0.29751973375852486,-0.002402777325413415,-0.002986146565484237,0.25748143925702127,-0.999999973476024,-0.9999999854502613,0.0,0.0,0.152,4772.880579327841,5254.974034727463,5620.146837137973,5733.503231034322
BTCUSDT + AVAXUSDT + AAVEUSDT,3,-40.309998739917965,equal,4033.215866167716,4067.909281847181,214.93931785096495,-0.5964770145337807,-0.7333010141508052,-141.66017656729673,-196.81448704863539,-1.678549487057281,0.3830344910867833,-0.002610770398896751,-0.003263022104127442,0.12867216366538373,-0.9999999999999611,-0.9999999999999798,0.0,0.0,1.0,3612.6099919251546,4067.909281847181,4305.715373529348,4388.76384993538
ARBUSDT + AAVEUSDT + HBARUSDT,3,-103.74212294526279,equal,0.7591660962011235,0.7641112624796542,0.09030646929540874,-0.9999239500347898,-0.9999557476441946,-468.5906467163336,-501.3279518513098,-1.0000760558310342,0.9174957166037344,-0.0031121244962175336,-0.0037438954748384764,0.013561512749214358,-1.0,-1.0,0.0,0.0,1.0,0.6038569724698352,0.7641112624796542,0.9033391931587269,0.9445701789622081
